nan nan
-122.411214	37.960938
-122.411214	37.961525
-122.412680	37.962992
-122.414147	37.962992
-122.415027	37.963578
-122.415907	37.963872
-122.416787	37.962992
-122.419134	37.962992
-122.420014	37.963578
-122.421774	37.963578
-122.422654	37.964459
-122.423535	37.964459
-122.424121	37.965339
-122.425881	37.965339
-122.426761	37.966219
-122.429108	37.966219
-122.429695	37.965925
-122.429695	37.963285
-122.428815	37.962405
-122.428815	37.961525
-122.427935	37.960938
-122.427935	37.960058
-122.425295	37.957418
-122.425295	37.956538
-122.424708	37.955951
-122.424708	37.955071
-122.424121	37.954484
-122.423241	37.954484
-122.422948	37.954191
-122.422948	37.953311
-122.421188	37.951551
-122.421188	37.950084
-122.421774	37.949497
-122.422654	37.949497
-122.422948	37.949204
-122.422948	37.946564
-122.422654	37.946271
-122.420894	37.946271
-122.420014	37.945390
-122.418254	37.945390
-122.417374	37.944510
-122.415907	37.944510
-122.414734	37.943337
-122.414734	37.942457
-122.413854	37.941577
-122.413854	37.940697
-122.414441	37.940110
-122.414441	37.938350
-122.415614	37.937470
-122.415321	37.934243
-122.414147	37.932776
-122.413267	37.932776
-122.411800	37.931309
-122.403293	37.931309
-122.402413	37.930429
-122.401826	37.930429
-122.400946	37.929549
-122.398306	37.929549
-122.397426	37.928669
-122.396546	37.928669
-122.392146	37.924269
-122.392146	37.923389
-122.390972	37.921922
-122.390092	37.921922
-122.389212	37.921335
-122.388332	37.921335
-122.387159	37.919869
-122.388039	37.919282
-122.388039	37.918402
-122.388625	37.917522
-122.388625	37.915762
-122.389505	37.914882
-122.389505	37.913415
-122.391266	37.911655
-122.391266	37.910775
-122.391559	37.910481
-122.392439	37.910481
-122.393319	37.909601
-122.394199	37.909601
-122.395079	37.908721
-122.395959	37.908721
-122.396253	37.908428
-122.396253	37.905788
-122.395959	37.905494
-122.394199	37.905494
-122.393319	37.906081
-122.391559	37.906081
-122.390092	37.907841
-122.387452	37.907841
-122.386865	37.908721
-122.385985	37.908721
-122.385105	37.909601
-122.382465	37.909601
-122.381585	37.910481
-122.380998	37.909601
-122.379238	37.909601
-122.378358	37.908721
-122.376598	37.908721
-122.375718	37.907841
-122.373371	37.907841
-122.372198	37.906668
-122.372198	37.905788
-122.370731	37.904614
-122.369264	37.904614
-122.368384	37.903734
-122.367504	37.904614
-122.364864	37.904614
-122.364277	37.905494
-122.363397	37.905494
-122.363104	37.905788
-122.363690	37.906668
-122.363690	37.909308
-122.364570	37.909895
-122.364570	37.912535
-122.365450	37.913415
-122.365450	37.914882
-122.366330	37.915762
-122.366330	37.917522
-122.367797	37.919282
-122.367797	37.919869
-122.369264	37.921335
-122.370144	37.921335
-122.370731	37.922215
-122.372491	37.922215
-122.373371	37.922802
-122.375131	37.922802
-122.375424	37.923389
-122.375131	37.923682
-122.370731	37.923682
-122.370144	37.922802
-122.366624	37.922802
-122.366330	37.922509
-122.366330	37.919869
-122.365744	37.919575
-122.364277	37.919575
-122.363690	37.918989
-122.363690	37.918402
-122.362810	37.917522
-122.363104	37.916642
-122.362223	37.915762
-122.362223	37.914882
-122.361343	37.914002
-122.361343	37.909015
-122.359877	37.907841
-122.359290	37.908721
-122.354890	37.908721
-122.354596	37.909308
-122.354596	37.911655
-122.353716	37.912535
-122.353716	37.913415
-122.352543	37.914588
-122.348436	37.914588
-122.346382	37.912535
-122.346382	37.911655
-122.347556	37.910481
-122.351663	37.910481
-122.352249	37.909895
-122.352249	37.908428
-122.351663	37.907841
-122.342569	37.907841
-122.341689	37.908721
-122.339929	37.908721
-122.339048	37.909601
-122.337582	37.909601
-122.336702	37.910481
-122.334942	37.910481
-122.334061	37.909601
-122.329368	37.909601
-122.328488	37.908721
-122.326728	37.908721
-122.323794	37.905788
-122.323794	37.904908
-122.322034	37.903441
-122.322621	37.902854
-122.323501	37.902854
-122.324674	37.901681
-122.324674	37.897574
-122.322621	37.895227
-122.320861	37.895520
-122.319980	37.896107
-122.317634	37.896107
-122.316754	37.896987
-122.314700	37.894934
-122.314700	37.894053
-122.313820	37.893173
-122.313820	37.892587
-122.314113	37.892000
-122.315873	37.892000
-122.316754	37.891120
-122.319100	37.891120
-122.319980	37.890240
-122.320861	37.891120
-122.324967	37.891120
-122.325554	37.890827
-122.325554	37.889947
-122.324967	37.889653
-122.324087	37.889653
-122.323207	37.888773
-122.318220	37.888773
-122.317927	37.888186
-122.317927	37.885840
-122.316754	37.884666
-122.315873	37.884666
-122.315580	37.884079
-122.315580	37.883199
-122.312060	37.879972
-122.312060	37.879092
-122.310593	37.877626
-122.310593	37.876746
-122.309713	37.875865
-122.309713	37.873225
-122.308833	37.872639
-122.308833	37.871759
-122.309126	37.871172
-122.314113	37.871172
-122.317634	37.874692
-122.319100	37.872932
-122.320861	37.872932
-122.322034	37.871759
-122.318220	37.867945
-122.317634	37.867945
-122.317047	37.868238
-122.317927	37.869118
-122.317634	37.869705
-122.316754	37.869705
-122.315873	37.868825
-122.314113	37.868825
-122.313820	37.868238
-122.313820	37.867358
-122.312940	37.866772
-122.312940	37.865891
-122.313233	37.865305
-122.315873	37.865305
-122.316754	37.866185
-122.317927	37.865011
-122.317927	37.862371
-122.317047	37.861784
-122.317047	37.860904
-122.315873	37.859438
-122.314993	37.859438
-122.314700	37.860024
-122.314700	37.862371
-122.314113	37.862958
-122.311767	37.862958
-122.310593	37.864131
-122.310593	37.865011
-122.310006	37.865305
-122.307660	37.865305
-122.306193	37.864131
-122.306193	37.862371
-122.305606	37.861491
-122.305313	37.859144
-122.304433	37.858264
-122.304726	37.856504
-122.303846	37.855917
-122.303846	37.853277
-122.302966	37.852397
-122.302966	37.850637
-122.302086	37.850050
-122.302086	37.848600
nan nan
-122.983841	37.999954
-122.983841	37.999074
-122.983255	37.998781
-122.981788	37.998781
-122.980908	37.997901
-122.979148	37.997901
-122.977388	37.996141
-122.975921	37.996141
-122.975041	37.995554
-122.972401	37.995554
-122.971814	37.994674
-122.969174	37.994674
-122.968294	37.993794
-122.967414	37.993794
-122.967120	37.993207
-122.967120	37.992621
-122.966534	37.992034
-122.965947	37.992034
-122.965360	37.991740
-122.965360	37.989980
-122.965947	37.989687
-122.968294	37.989687
-122.969174	37.990274
-122.973281	37.990274
-122.975041	37.992034
-122.978268	37.992034
-122.979148	37.992914
-122.985015	37.992914
-122.985895	37.993794
-122.986775	37.992914
-122.988242	37.992914
-122.989122	37.993794
-122.990882	37.993794
-122.991762	37.994674
-122.993229	37.994674
-122.993815	37.994087
-122.993815	37.993207
-122.994109	37.992914
-122.996749	37.992914
-122.997629	37.993794
-122.998216	37.993794
-122.999096	37.992914
-122.999976	37.992621
nan nan
-122.458444	37.999954
-122.458444	37.999661
-122.456684	37.999661
-122.456390	37.999074
-122.456390	37.997608
-122.452577	37.993794
-122.451697	37.993794
-122.451110	37.993207
-122.451110	37.992621
-122.448763	37.989980
-122.448763	37.989100
-122.447883	37.988220
-122.447883	37.986753
-122.449643	37.984993
-122.449643	37.984113
-122.449936	37.983820
-122.450817	37.983820
-122.451697	37.982940
-122.453457	37.982940
-122.454923	37.981180
-122.455804	37.981180
-122.456684	37.980300
-122.458444	37.980300
-122.459030	37.981180
-122.460791	37.981180
-122.461671	37.982060
-122.463431	37.982060
-122.464898	37.983820
-122.465778	37.983820
-122.466658	37.984700
-122.469298	37.984407
-122.470178	37.983820
-122.470765	37.983820
-122.471645	37.982940
-122.472525	37.982940
-122.472818	37.982353
-122.472818	37.981766
-122.475458	37.979126
-122.475458	37.977366
-122.474578	37.976779
-122.474578	37.975019
-122.475165	37.974433
-122.475752	37.974433
-122.476338	37.974139
-122.476338	37.973259
-122.476632	37.972966
-122.481619	37.972966
-122.483086	37.974139
-122.482499	37.974726
-122.480152	37.974726
-122.479565	37.975019
-122.479859	37.975313
-122.482499	37.975313
-122.485139	37.972966
-122.493353	37.972966
-122.494233	37.972086
-122.496580	37.972086
-122.497460	37.971206
-122.500100	37.971206
-122.500980	37.970326
-122.501567	37.970326
-122.502154	37.970032
-122.501567	37.969446
-122.500100	37.969446
-122.499220	37.970326
-122.496580	37.970326
-122.496286	37.970032
-122.496286	37.968272
-122.495993	37.967979
-122.493353	37.967979
-122.492473	37.967099
-122.490126	37.967099
-122.489539	37.966805
-122.489539	37.958298
-122.488659	37.957418
-122.488659	37.955658
-122.488073	37.955071
-122.488073	37.953311
-122.487192	37.952431
-122.487192	37.951551
-122.486312	37.950671
-122.486312	37.949204
-122.485139	37.947737
-122.480739	37.948031
-122.479859	37.947151
-122.479272	37.947151
-122.478098	37.945977
-122.478098	37.945097
-122.478685	37.944217
-122.478685	37.942457
-122.479272	37.942164
-122.481032	37.942164
-122.481619	37.941284
-122.482499	37.941284
-122.483379	37.940403
-122.485139	37.940403
-122.485726	37.939523
-122.486606	37.939523
-122.489246	37.937177
-122.491593	37.937177
-122.492473	37.937763
-122.494233	37.937763
-122.495113	37.938643
-122.497460	37.938643
-122.499220	37.940403
-122.500100	37.940403
-122.500687	37.941284
-122.502447	37.941284
-122.503034	37.941577
-122.503034	37.942457
-122.503327	37.943044
-122.504207	37.943044
-122.505087	37.943630
-122.505967	37.943630
-122.506554	37.943044
-122.509194	37.943044
-122.510074	37.942164
-122.512421	37.942164
-122.513008	37.941577
-122.511834	37.940403
-122.510074	37.940403
-122.509487	37.940110
-122.510367	37.939230
-122.509194	37.937763
-122.505967	37.938057
-122.505380	37.937470
-122.505380	37.935123
-122.504500	37.934243
-122.504500	37.932483
-122.502154	37.930136
-122.502154	37.929256
-122.500100	37.927203
-122.499220	37.927203
-122.495993	37.923682
-122.495113	37.923682
-122.492473	37.921335
-122.485139	37.921335
-122.484259	37.920455
-122.483379	37.920455
-122.481619	37.918695
-122.480739	37.918695
-122.479272	37.916935
-122.475752	37.917228
-122.475458	37.916642
-122.475458	37.915762
-122.474578	37.914882
-122.474578	37.914295
-122.472818	37.912535
-122.472818	37.910775
-122.472231	37.909895
-122.472231	37.909308
-122.472525	37.908721
-122.475752	37.908721
-122.476338	37.908428
-122.476338	37.905788
-122.475165	37.904614
-122.474285	37.904614
-122.473405	37.903734
-122.472525	37.903734
-122.471645	37.902854
-122.470178	37.902854
-122.468711	37.901681
-122.468711	37.900801
-122.468418	37.900507
-122.467538	37.900507
-122.466658	37.899627
-122.465778	37.899627
-122.464898	37.898747
-122.463431	37.898747
-122.462551	37.897867
-122.461671	37.897867
-122.461377	37.897574
-122.461377	37.895814
-122.460791	37.895520
-122.457564	37.895227
-122.456684	37.894640
-122.454923	37.894640
-122.454337	37.895520
-122.451697	37.895520
-122.450817	37.894640
-122.449056	37.894640
-122.447883	37.893467
-122.447883	37.892587
-122.445536	37.889947
-122.445536	37.888186
-122.444949	37.887893
-122.444363	37.887893
-122.439962	37.883786
-122.439082	37.883786
-122.438789	37.883199
-122.438789	37.881733
-122.439082	37.881146
-122.439962	37.881146
-122.440842	37.880559
-122.442603	37.880266
-122.443776	37.879092
-122.443776	37.878212
-122.444656	37.877332
-122.444656	37.876746
-122.445829	37.875279
-122.446710	37.875279
-122.449056	37.872932
-122.449936	37.872932
-122.450817	37.872052
-122.451697	37.872052
-122.452577	37.871172
-122.453457	37.871172
-122.454337	37.872052
-122.456684	37.872052
-122.457564	37.871172
-122.459911	37.871172
-122.460497	37.871759
-122.460497	37.872639
-122.460791	37.872932
-122.462551	37.872932
-122.462844	37.872639
-122.462257	37.871759
-122.462257	37.870878
-122.458737	37.867358
-122.458737	37.865891
-122.457857	37.865011
-122.457857	37.862371
-122.458444	37.862078
-122.459324	37.862958
-122.461671	37.862958
-122.463431	37.864425
-122.464311	37.864425
-122.465778	37.866185
-122.466658	37.866185
-122.468418	37.867945
-122.469298	37.867945
-122.472818	37.871759
-122.472818	37.872639
-122.473698	37.873225
-122.473698	37.874105
-122.474578	37.874985
-122.474578	37.875865
-122.475458	37.876746
-122.475458	37.879092
-122.474578	37.879972
-122.474578	37.884079
-122.475165	37.884666
-122.475752	37.884666
-122.477512	37.886133
-122.478392	37.886133
-122.480739	37.888773
-122.481619	37.888773
-122.484259	37.891120
-122.485139	37.891120
-122.485726	37.892000
-122.486606	37.892000
-122.487486	37.892880
-122.488366	37.892880
-122.489246	37.893760
-122.496580	37.893760
-122.497460	37.894640
-122.498340	37.893760
-122.499220	37.893760
-122.500100	37.894640
-122.501860	37.894640
-122.502154	37.894934
-122.502154	37.895814
-122.502447	37.896107
-122.503620	37.894934
-122.503914	37.893173
-122.503327	37.892880
-122.501567	37.892880
-122.501273	37.892587
-122.501273	37.891707
-122.500980	37.891120
-122.500100	37.891120
-122.499513	37.890827
-122.499513	37.889066
-122.498633	37.888186
-122.498633	37.884959
-122.498047	37.884079
-122.498047	37.882613
-122.497167	37.881733
-122.497167	37.878212
-122.497460	37.877919
-122.500100	37.877919
-122.503327	37.881146
-122.504207	37.881146
-122.506554	37.883786
-122.510954	37.883786
-122.513008	37.885840
-122.512421	37.886133
-122.511834	37.886133
-122.511248	37.886720
-122.511248	37.888186
-122.511834	37.888773
-122.513301	37.887013
-122.514181	37.887013
-122.515061	37.886133
-122.515941	37.887013
-122.517408	37.887013
-122.517995	37.887600
-122.517995	37.888186
-122.519755	37.889947
-122.519755	37.891707
-122.518875	37.892587
-122.518875	37.893467
-122.519168	37.893760
-122.520928	37.892000
-122.523275	37.892000
-122.523862	37.891707
-122.522982	37.890827
-122.522982	37.889066
-122.519755	37.885840
-122.519755	37.884959
-122.520048	37.884666
-122.522395	37.884666
-122.522982	37.884079
-122.522982	37.883199
-122.522688	37.882906
-122.521808	37.883786
-122.515061	37.883786
-122.514181	37.882906
-122.513301	37.882906
-122.513008	37.882613
-122.513008	37.880853
-122.508314	37.876159
-122.507434	37.876159
-122.506554	37.875279
-122.505967	37.875279
-122.504207	37.873812
-122.503327	37.873812
-122.502447	37.872932
-122.500980	37.872932
-122.500100	37.872052
-122.499220	37.872052
-122.498047	37.870878
-122.498047	37.867358
-122.496580	37.866185
-122.495113	37.866185
-122.493353	37.864718
-122.490126	37.864425
-122.489246	37.863838
-122.487486	37.863838
-122.486606	37.862958
-122.485726	37.862958
-122.484259	37.861198
-122.483379	37.861198
-122.482499	37.860318
-122.481619	37.860318
-122.480739	37.859438
-122.479272	37.859731
-122.478685	37.859144
-122.478685	37.858264
-122.477805	37.857384
-122.478098	37.856797
-122.478979	37.855917
-122.478098	37.855037
-122.478098	37.852397
-122.478685	37.851517
-122.478685	37.850930
-122.479565	37.850050
-122.479565	37.849170
-122.479058	37.848600
nan nan
-122.562878	37.848600
-122.562878	37.849170
-122.563758	37.850050
-122.563758	37.850930
-122.564638	37.851517
-122.564638	37.852397
-122.565811	37.853864
-122.568452	37.853864
-122.569332	37.852984
-122.569918	37.853864
-122.572559	37.853864
-122.576372	37.857384
-122.576372	37.858264
-122.577546	37.859731
-122.581653	37.859731
-122.582533	37.858851
-122.585760	37.858851
-122.586640	37.859438
-122.587520	37.859438
-122.589280	37.861198
-122.590160	37.861198
-122.594560	37.865891
-122.594560	37.866772
-122.601894	37.873812
-122.602481	37.873812
-122.604241	37.875279
-122.607468	37.875279
-122.608348	37.876159
-122.610988	37.876159
-122.611575	37.877039
-122.612455	37.877039
-122.613335	37.877919
-122.615095	37.877919
-122.615975	37.877039
-122.620962	37.877039
-122.621842	37.877919
-122.622429	37.877919
-122.623309	37.878799
-122.624189	37.878799
-122.625069	37.879679
-122.625949	37.879679
-122.626829	37.880559
-122.628296	37.880559
-122.629176	37.881146
-122.630056	37.881146
-122.631229	37.882613
-122.631229	37.884079
-122.632403	37.885546
-122.633283	37.885546
-122.642670	37.894640
-122.643257	37.894640
-122.645017	37.896107
-122.645897	37.896107
-122.646191	37.896694
-122.646191	37.897574
-122.646777	37.897867
-122.647657	37.897867
-122.648537	37.898747
-122.649124	37.898747
-122.650004	37.899627
-122.650884	37.899627
-122.651764	37.900507
-122.653524	37.900507
-122.654111	37.901094
-122.655871	37.901094
-122.656751	37.901974
-122.658218	37.901974
-122.659098	37.902854
-122.660858	37.902854
-122.661738	37.903734
-122.663205	37.903734
-122.664085	37.904614
-122.665845	37.904614
-122.666725	37.905494
-122.670832	37.905494
-122.671712	37.906374
-122.680220	37.906374
-122.680806	37.906961
-122.684327	37.906961
-122.684620	37.906668
-122.684620	37.905788
-122.685793	37.904614
-122.686673	37.904614
-122.687554	37.903734
-122.688434	37.903734
-122.689314	37.902854
-122.690780	37.902854
-122.691660	37.901974
-122.692541	37.901974
-122.693421	37.901094
-122.695181	37.901094
-122.695767	37.900507
-122.696647	37.900507
-122.697528	37.899627
-122.698408	37.899627
-122.700461	37.897574
-122.700461	37.896694
-122.701341	37.895814
-122.701341	37.894934
-122.701635	37.894640
-122.702515	37.894640
-122.703395	37.893760
-122.704275	37.894640
-122.706622	37.894640
-122.707502	37.895520
-122.710142	37.895520
-122.712489	37.897867
-122.713369	37.897867
-122.715129	37.899627
-122.715716	37.899627
-122.716596	37.900507
-122.718356	37.900507
-122.719236	37.901094
-122.722463	37.901094
-122.723343	37.901974
-122.725690	37.901974
-122.726570	37.902854
-122.728330	37.902854
-122.729503	37.904028
-122.729503	37.907548
-122.730383	37.908428
-122.730383	37.909895
-122.731263	37.910775
-122.731263	37.911655
-122.733023	37.913415
-122.733023	37.915762
-122.733904	37.916642
-122.733904	37.918402
-122.735370	37.919869
-122.735370	37.920749
-122.736250	37.921629
-122.736250	37.922509
-122.740064	37.926322
-122.740944	37.926322
-122.743291	37.928669
-122.744171	37.928669
-122.745051	37.929549
-122.746811	37.929549
-122.747398	37.930429
-122.749158	37.930429
-122.750038	37.931309
-122.750918	37.931309
-122.751798	37.932190
-122.752385	37.932190
-122.754145	37.933656
-122.756785	37.933656
-122.757665	37.934536
-122.760012	37.934536
-122.760892	37.935416
-122.763239	37.935416
-122.764119	37.936297
-122.766759	37.936297
-122.767639	37.937177
-122.768519	37.937177
-122.769693	37.938350
-122.769693	37.939230
-122.774093	37.943630
-122.774973	37.942750
-122.778493	37.942750
-122.778787	37.943337
-122.778787	37.945097
-122.780840	37.947151
-122.784947	37.947151
-122.786414	37.948324
-122.786414	37.950671
-122.787001	37.951551
-122.787001	37.955951
-122.787881	37.956538
-122.787881	37.958298
-122.788761	37.959178
-122.788761	37.960938
-122.789641	37.961525
-122.789641	37.962405
-122.790521	37.963285
-122.790521	37.964165
-122.791988	37.965925
-122.791988	37.967392
-122.797855	37.973259
-122.797855	37.975019
-122.799322	37.976193
-122.800202	37.976193
-122.800495	37.976779
-122.800495	37.977366
-122.801668	37.978833
-122.802548	37.978833
-122.802842	37.979126
-122.802842	37.980006
-122.804309	37.981180
-122.805189	37.981180
-122.806655	37.982940
-122.807535	37.982940
-122.808416	37.983820
-122.809296	37.983820
-122.811056	37.985287
-122.813403	37.985287
-122.814283	37.986167
-122.815163	37.986167
-122.817803	37.989100
-122.817803	37.989980
-122.819563	37.991740
-122.819563	37.992621
-122.821323	37.994087
-122.821323	37.994967
-122.823377	37.997021
-122.824257	37.997021
-122.825723	37.998781
-122.826603	37.997901
-122.829244	37.997901
-122.830417	37.999074
-122.829830	37.999954
-122.829830	37.999954
nan nan
-122.470471	37.965045
-122.469885	37.965339
-122.468418	37.965339
-122.467538	37.966219
-122.465778	37.966219
-122.465484	37.965925
-122.465484	37.965045
-122.468418	37.962112
-122.469591	37.963285
-122.469591	37.964165
-122.470471	37.965045
nan nan
-122.473698	37.965045
-122.473698	37.966512
-122.473405	37.967099
-122.472525	37.967099
-122.471351	37.965925
-122.471351	37.965045
-122.471645	37.964459
-122.473405	37.964459
-122.473698	37.965045
nan nan
-122.447003	37.860904
-122.447003	37.861784
-122.446710	37.862078
-122.445829	37.862078
-122.444949	37.862958
-122.442603	37.862958
-122.442016	37.863251
-122.442309	37.864131
-122.441429	37.865011
-122.441136	37.867358
-122.439962	37.868825
-122.438496	37.868825
-122.437616	37.867945
-122.435855	37.867945
-122.435562	37.868238
-122.435562	37.869998
-122.434975	37.870292
-122.434095	37.870292
-122.433802	37.870878
-122.433802	37.871759
-122.433509	37.872052
-122.428228	37.872052
-122.426761	37.870292
-122.425881	37.870292
-122.424121	37.868825
-122.423241	37.868825
-122.422068	37.867358
-122.422068	37.864131
-122.421774	37.863838
-122.420894	37.863838
-122.420308	37.863251
-122.420308	37.857384
-122.419721	37.856797
-122.419721	37.854157
-122.420014	37.853864
-122.420894	37.853864
-122.421774	37.852984
-122.422654	37.853864
-122.425001	37.853864
-122.425881	37.854451
-122.429988	37.854451
-122.430868	37.855331
-122.431748	37.854451
-122.433509	37.854451
-122.434095	37.853864
-122.434975	37.853864
-122.435855	37.852984
-122.436736	37.853864
-122.438496	37.853864
-122.439082	37.854451
-122.440842	37.854451
-122.441723	37.855331
-122.442603	37.855331
-122.443776	37.856797
-122.443776	37.857384
-122.447003	37.860904
nan nan
-122.372784	37.899921
-122.373078	37.900801
-122.371611	37.901974
-122.370437	37.900801
-122.370437	37.899921
-122.370731	37.899627
-122.372491	37.899627
-122.372784	37.899921
nan nan
-122.364570	37.899921
-122.363397	37.901387
-122.356650	37.901094
-122.354890	37.899627
-122.354303	37.899627
-122.353716	37.899040
-122.353716	37.898160
-122.351956	37.896694
-122.351956	37.894934
-122.352543	37.894640
-122.355183	37.894640
-122.356063	37.895520
-122.358410	37.895520
-122.358703	37.895814
-122.358703	37.897574
-122.359877	37.898747
-122.361637	37.898747
-122.362517	37.899627
-122.364277	37.899627
-122.364570	37.899921
nan nan
-123.701093	39.000000
-123.702560	38.999119
-123.702853	38.997946
-123.704907	38.996186
-123.705200	38.994132
-123.706080	38.992372
-123.707547	38.990612
-123.708133	38.988559
-123.709014	38.987679
-123.711067	38.983572
-123.712534	38.982105
-123.713414	38.980051
-123.714881	38.978585
-123.716347	38.975358
-123.718401	38.973598
-123.718694	38.972424
-123.719281	38.971251
-123.720748	38.970664
-123.723095	38.966557
-123.723975	38.966264
-123.724561	38.965090
-123.727495	38.961570
-123.727788	38.960983
-123.730722	38.957756
-123.732188	38.957463
-123.732775	38.956876
-123.734242	38.956876
-123.734535	38.956876
-123.735709	38.956876
-123.737176	38.957756
-123.738642	38.957756
-123.740989	38.955996
-123.741869	38.955996
-123.743043	38.956876
-123.743629	38.956583
-123.744216	38.955996
-123.744509	38.955410
-123.743629	38.954236
-123.742456	38.953356
-123.741869	38.953356
-123.740989	38.951009
-123.736002	38.946022
-123.735709	38.943969
-123.734242	38.942795
-123.733362	38.940155
-123.730135	38.936635
-123.729842	38.934581
-123.730135	38.932821
-123.730722	38.931648
-123.732188	38.930475
-123.732482	38.929888
-123.732775	38.928714
-123.731895	38.927541
-123.731308	38.926368
-123.731895	38.923727
-123.731308	38.922847
-123.731602	38.921674
-123.727495	38.917567
-123.726615	38.917567
-123.725441	38.918447
-123.723681	38.918447
-123.723095	38.918154
-123.722508	38.917860
-123.720748	38.917567
-123.719574	38.916687
-123.716347	38.916687
-123.714881	38.916100
-123.714001	38.916100
-123.713414	38.915220
-123.713707	38.914047
-123.714294	38.912873
-123.714294	38.911700
-123.713707	38.911113
-123.712240	38.910820
-123.711654	38.910233
-123.711067	38.910233
-123.710480	38.909940
-123.709014	38.908473
-123.708427	38.905833
-123.707253	38.904953
-123.706373	38.903193
-123.703440	38.900259
-123.702853	38.900259
-123.701386	38.899379
-123.698746	38.898206
-123.697573	38.896739
-123.695813	38.896739
-123.694346	38.894979
-123.693466	38.894979
-123.691999	38.894099
-123.689359	38.892925
-123.688772	38.890578
-123.685252	38.886765
-123.684372	38.886765
-123.684078	38.884418
-123.683492	38.883244
-123.682612	38.883244
-123.682318	38.882364
-123.681732	38.881778
-123.680851	38.881778
-123.679385	38.881778
-123.677918	38.880898
-123.676451	38.880604
-123.674398	38.878551
-123.672931	38.878257
-123.671464	38.876791
-123.668237	38.876791
-123.666770	38.875324
-123.665890	38.875031
-123.662957	38.872097
-123.662664	38.872097
-123.661783	38.870924
-123.661490	38.869750
-123.659437	38.867990
-123.658850	38.866230
-123.657383	38.865350
-123.657383	38.862416
-123.657383	38.860656
-123.655916	38.858016
-123.655036	38.855669
-123.654156	38.854789
-123.653863	38.852736
-123.653276	38.852442
-123.652396	38.852442
-123.650929	38.850975
-123.650636	38.849802
-123.650049	38.849215
-123.650049	38.846869
-123.649756	38.846282
-123.648289	38.845402
-123.648582	38.844228
-123.647996	38.843642
-123.647409	38.843348
-123.641542	38.843348
-123.640075	38.841882
-123.639782	38.840415
-123.639195	38.839828
-123.637728	38.839828
-123.635675	38.838948
-123.632741	38.836014
-123.632155	38.835721
-123.631568	38.835721
-123.630981	38.835134
-123.630981	38.833961
-123.627754	38.831027
-123.626874	38.831027
-123.624527	38.831027
-123.623647	38.830734
-123.623354	38.830147
-123.623061	38.828974
-123.622474	38.828387
-123.617194	38.828094
-123.615727	38.826627
-123.613967	38.826627
-123.611326	38.823694
-123.609860	38.823107
-123.607220	38.820760
-123.606339	38.820760
-123.606046	38.820173
-123.605166	38.819880
-123.606046	38.819880
-123.606633	38.819587
-123.606926	38.818413
-123.605753	38.817240
-123.605459	38.816066
-123.602526	38.812839
-123.602526	38.812253
-123.602819	38.811666
-123.605166	38.811666
-123.606046	38.811079
-123.606046	38.810493
-123.606046	38.809319
-123.604579	38.807852
-123.603699	38.807559
-123.601352	38.807852
-123.600766	38.808146
-123.600766	38.809026
-123.600179	38.809319
-123.599299	38.809026
-123.598126	38.808439
-123.596659	38.808146
-123.595485	38.805212
-123.594312	38.804626
-123.592845	38.802865
-123.592258	38.802572
-123.589032	38.802279
